image,ground_truth_person_count,crowd_label,crowd_status,person_count,avg_confidence,min_confidence,max_confidence,total_bbox_area_ratio,avg_bbox_area_ratio,max_bbox_area_ratio,avg_bbox_width_ratio,avg_bbox_height_ratio,people_per_megapixel,average_center_distance,average_nearest_neighbor_distance,grid_00,grid_01,grid_02,grid_10,grid_11,grid_12,grid_20,grid_21,grid_22,image_width,image_height,image_id,ground_truth_mask_count,count_difference,absolute_count_error,count_error_percent,detection_count_ratio
"273275,a89fe0007ad3d532.jpg",5,0,NOT-CROWD,5,0.7303885817527771,0.3126170933246612,0.9132537245750428,1.168309450149536,0.2336618900299072,0.3384718000888824,0.269571304321289,0.865347683429718,10.773818758511316,0.2984178960323334,0.1467951089143753,0,1,0,0,1,3,0,0,0,634,732,"273275,a89fe0007ad3d532",0,0,0,0.0,1.0
"273275,a8a3c00053dfcd62.jpg",8,0,NOT-CROWD,9,0.7470000982284546,0.3168576657772064,0.9000303745269775,0.3170585334300995,0.0352287255227565,0.0882749184966087,0.0777122750878334,0.3363620638847351,31.043046357615893,0.3177253305912018,0.0483277402818203,0,0,0,2,3,4,0,0,0,640,453,"273275,a8a3c00053dfcd62",1,1,1,12.5,1.125
"273275,a8c0e00091a549c1.jpg",14,0,NOT-CROWD,18,0.8226473331451416,0.6818571090698242,0.924577534198761,0.3088342547416687,0.017157457768917,0.030553126707673,0.0623705834150314,0.2657996416091919,18.51013944305047,0.1710496693849563,0.0459633916616439,0,0,0,3,13,2,0,0,0,1208,805,"273275,a8c0e00091a549c1",6,4,4,28.57142857142857,1.2857142857142858
"273275,a8c42000a017977a.jpg",12,0,NOT-CROWD,11,0.5998112559318542,0.2571987509727478,0.9123112559318542,1.1596721410751345,0.1054247394204139,0.2626670598983764,0.1883494853973388,0.5439491868019104,3.4968058268229165,0.3753107190132141,0.0898978635668754,0,0,0,3,2,1,0,0,5,2048,1536,"273275,a8c42000a017977a",2,-1,1,8.333333333333332,0.9166666666666666
"273275,a8de5000b8259695.jpg",12,0,NOT-CROWD,14,0.6840524077415466,0.2518228590488434,0.8819304704666138,0.2145233154296875,0.0153230940923094,0.0242751687765121,0.0714379325509071,0.2107772380113601,49.04708520179372,0.2506070435047149,0.0439309440553188,0,0,0,0,0,0,6,7,1,640,446,"273275,a8de5000b8259695",1,2,2,16.666666666666664,1.1666666666666667
"273275,a91af00096cd988d.jpg",16,0,NOT-CROWD,19,0.6768547892570496,0.2930749952793121,0.9414756298065186,0.848081648349762,0.0446358770132064,0.1978410929441452,0.0919518321752548,0.2879127562046051,1.1620760991038068,0.2629228234291076,0.0612985640764236,0,0,0,2,10,7,0,0,0,4764,3432,"273275,a91af00096cd988d",2,3,3,18.75,1.1875
"273275,a975b000ac090d03.jpg",6,0,NOT-CROWD,6,0.8511998057365417,0.7492493987083435,0.929003894329071,0.6458672285079956,0.107644535601139,0.1378266960382461,0.2187324613332748,0.4890435039997101,7.8125,0.3268966972827911,0.1075578927993774,0,0,0,1,2,3,0,0,0,800,960,"273275,a975b000ac090d03",0,0,0,0.0,1.0
"273275,aa5f3000a9bbcdeb.jpg",14,0,NOT-CROWD,17,0.7174715399742126,0.2656860947608948,0.909011960029602,1.4701924324035645,0.0864819064736366,0.1459370851516723,0.1572718918323516,0.5418102145195007,52.68132447047522,0.3565022051334381,0.0776522830128669,0,0,0,5,5,7,0,0,0,639,505,"273275,aa5f3000a9bbcdeb",1,3,3,21.428571428571427,1.2142857142857142
"273275,ab02400020553511.jpg",10,0,NOT-CROWD,9,0.8160796761512756,0.3623149991035461,0.925163984298706,0.4466614127159118,0.0496290475130081,0.0914530679583549,0.1147011145949363,0.3834295868873596,31.53026905829596,0.3329077064990997,0.0967862010002136,0,0,0,1,0,3,0,4,1,640,446,"273275,ab02400020553511",3,-1,1,10.0,0.9
"273275,ab0e6000f377e5ca.jpg",17,0,NOT-CROWD,17,0.8509732484817505,0.6907464861869812,0.9410563111305236,1.2415612936019895,0.0730330199003219,0.1555517613887787,0.10202257335186,0.7167742848396301,14.075178009604238,0.3845830857753753,0.0820774734020233,0,0,0,4,4,6,1,2,0,1800,671,"273275,ab0e6000f377e5ca",4,0,0,0.0,1.0
"273275,ab49a000163dfd58.jpg",14,0,NOT-CROWD,14,0.8069141507148743,0.6259540319442749,0.9268563389778136,0.6948105692863464,0.0496293269097805,0.0865561962127685,0.1195199415087699,0.4045164883136749,17.801920572916668,0.2645156979560852,0.0697290450334549,0,0,0,3,4,1,0,4,2,1024,768,"273275,ab49a000163dfd58",0,0,0,0.0,1.0
"273275,abd33000cffc7ca6.jpg",18,0,NOT-CROWD,16,0.767781674861908,0.3299732208251953,0.9420136213302612,1.0289595127105713,0.0643099695444107,0.1456665098667144,0.1082704812288284,0.4772842824459076,22.87701317715959,0.362220823764801,0.0743576735258102,0,0,0,5,5,6,0,0,0,1024,683,"273275,abd33000cffc7ca6",2,-2,2,11.11111111111111,0.8888888888888888
"273275,ac3c4000308d9858.jpg",19,0,NOT-CROWD,19,0.8282888531684875,0.7031013369560242,0.9191651344299316,1.131872296333313,0.0595722272992134,0.0757928565144538,0.1113724336028099,0.533370852470398,1.0605102594878828,0.2889525890350342,0.0546148009598255,0,0,0,1,0,0,5,8,5,5184,3456,"273275,ac3c4000308d9858",0,0,0,0.0,1.0
"273275,ad61100009752291.jpg",11,0,NOT-CROWD,19,0.6151048541069031,0.2557466924190521,0.9176836013793944,0.4039390087127685,0.0212599486112594,0.1392071694135666,0.0638332962989807,0.2647702395915985,48.31949869791666,0.3655664622783661,0.0513978376984596,0,0,0,6,6,7,0,0,0,768,512,"273275,ad61100009752291",2,8,8,72.72727272727273,1.7272727272727273
"273275,ad86b0007910da05.jpg",18,0,NOT-CROWD,18,0.6769763231277466,0.2595861554145813,0.9400351047515868,2.378272771835327,0.1321262717247009,0.3949414789676666,0.2235326766967773,0.576090931892395,68.3111954459203,0.309002012014389,0.0820098221302032,0,0,0,3,2,1,6,6,0,620,425,"273275,ad86b0007910da05",10,0,0,0.0,1.0
"273275,addb9000e2598b2a.jpg",10,0,NOT-CROWD,12,0.7685019373893738,0.536108672618866,0.9419049024581908,0.5495951175689697,0.0457995943725109,0.0999908670783042,0.0883535221219062,0.3780241310596466,0.7535204475308642,0.3294930458068847,0.0861543640494346,0,0,0,2,4,0,1,3,2,4608,3456,"273275,addb9000e2598b2a",3,2,2,20.0,1.2
"273275,ae1a000017f471c1.jpg",5,0,NOT-CROWD,4,0.6839938163757324,0.519008994102478,0.8440706729888916,1.31023371219635,0.3275584280490875,0.3996298313140869,0.411592423915863,0.7948694229125977,0.4896560166483045,0.330629289150238,0.1914919018745422,0,0,0,1,2,1,0,0,0,3500,2334,"273275,ae1a000017f471c1",1,-1,1,20.0,0.8
"273275,ae978000bd826f8f.jpg",4,0,NOT-CROWD,4,0.6593258380889893,0.2785782814025879,0.8808295726776123,1.3681203126907349,0.3420300781726837,0.986934781074524,0.3861251175403595,0.596407949924469,6.524455289539015,0.4742731153964996,0.2770812213420868,1,0,0,1,1,1,0,0,0,634,967,"273275,ae978000bd826f8f",5,0,0,0.0,1.0
"273275,aecca0004f26debf.jpg",4,0,NOT-CROWD,4,0.8896049857139587,0.8446000218391418,0.9397585391998292,1.382317066192627,0.3455792665481567,0.3916903734207153,0.3757719993591308,0.9186362028121948,7.837528043655031,0.3535267412662506,0.1464911997318267,0,0,0,1,1,2,0,0,0,991,515,"273275,aecca0004f26debf",0,0,0,0.0,1.0
"273275,b126d000f5e2600f.jpg",13,0,NOT-CROWD,12,0.8566951155662537,0.5598205327987671,0.9372036457061768,1.06559419631958,0.0887995138764381,0.141059473156929,0.1477467864751815,0.5275645852088928,0.6697959533607681,0.3509128391742706,0.0666642412543296,0,0,0,1,1,3,3,3,1,5184,3456,"273275,b126d000f5e2600f",0,-1,1,7.6923076923076925,0.9230769230769232
"273275,b1521000194a4bad.jpg",18,0,NOT-CROWD,16,0.8697298765182495,0.7411662936210632,0.9269869327545166,1.1495128870010376,0.0718445554375648,0.1040573343634605,0.1592757701873779,0.4595476686954498,47.407407407407405,0.2749848663806915,0.0860085785388946,0,0,0,0,0,0,4,8,4,750,450,"273275,b1521000194a4bad",0,-2,2,11.11111111111111,0.8888888888888888
"273275,b1880004e5b4a9b.jpg",29,1,CROWD,25,0.7466945052146912,0.2652781903743744,0.899756908416748,0.3174927532672882,0.0126997102051973,0.0246421638876199,0.0837333872914314,0.1477843821048736,35.90303308823529,0.3161602318286896,0.0352631919085979,0,0,0,0,0,0,7,9,9,680,1024,"273275,b1880004e5b4a9b",1,-4,4,13.79310344827586,0.8620689655172413
"273275,b1956000a912b5fc.jpg",3,0,NOT-CROWD,3,0.7914149761199951,0.6230927109718323,0.8760722279548645,0.6628214120864868,0.2209404706954956,0.2671301364898681,0.3925434052944183,0.5634028911590576,0.375456555171088,0.3231550753116607,0.1807078123092651,0,0,0,0,0,0,1,0,2,3264,2448,"273275,b1956000a912b5fc",0,0,0,0.0,1.0
"273275,b21b000cc4d609e.jpg",8,0,NOT-CROWD,10,0.7110626697540283,0.2761617600917816,0.8884013295173645,0.0712479203939437,0.0071247918531298,0.0170056857168674,0.0398901477456092,0.1634528040885925,14.340124816446403,0.3248997926712036,0.0532499179244041,0,0,0,0,0,0,3,2,5,1024,681,"273275,b21b000cc4d609e",7,2,2,25.0,1.25
"273275,b2fe100012858bb7.jpg",11,0,NOT-CROWD,13,0.6696005463600159,0.4341711103916168,0.8785808086395264,0.8156225085258484,0.0627401918172836,0.1672629565000534,0.135538563132286,0.3786317408084869,22.15586823734729,0.3658871948719024,0.1000840738415718,0,2,0,2,3,3,1,2,0,1024,573,"273275,b2fe100012858bb7",5,2,2,18.181818181818183,1.181818181818182
"273275,b2ffd0001785a433.jpg",12,0,NOT-CROWD,14,0.7266440391540527,0.2798537611961365,0.925289273262024,1.4906147718429563,0.1064724847674369,0.3047323822975158,0.1569134145975113,0.6123208403587341,53.63573672515517,0.3696311414241791,0.0871732681989669,0,0,0,4,2,2,5,0,1,620,421,"273275,b2ffd0001785a433",2,2,2,16.666666666666664,1.1666666666666667
"273275,b3594000bc421ad3.jpg",7,0,NOT-CROWD,8,0.8348322510719299,0.5327059626579285,0.9293794631958008,0.5730936527252197,0.0716367065906524,0.108620747923851,0.1155830398201942,0.6044940948486328,3.858024691358025,0.2452999204397201,0.0738811641931533,0,0,0,3,5,0,0,0,0,1920,1080,"273275,b3594000bc421ad3",2,1,1,14.285714285714285,1.1428571428571428
"273275,b368b00011683f86.jpg",32,1,CROWD,43,0.6967675685882568,0.282754123210907,0.902021586894989,1.5650027990341189,0.0363954156637191,0.0687022730708122,0.1052171364426612,0.3410635888576507,62.21064814814815,0.32595294713974,0.0586195215582847,0,0,1,15,17,10,0,0,0,960,720,"273275,b368b00011683f86",5,11,11,34.375,1.34375
"273275,b3f92000d88ec2dd.jpg",14,0,NOT-CROWD,14,0.880251944065094,0.8082855939865112,0.9422505497932434,1.5700896978378296,0.1121492609381675,0.1302362084388733,0.1356448829174041,0.8261329531669617,32.27799655086551,0.305154025554657,0.1024318933486938,0,0,0,3,7,4,0,0,0,878,494,"273275,b3f92000d88ec2dd",0,0,0,0.0,1.0
"273275,b400d0007131029e.jpg",17,0,NOT-CROWD,20,0.6424930691719055,0.2805570960044861,0.9141906499862672,1.109974384307861,0.055498719215393,0.1683065295219421,0.1059444397687912,0.5039154291152954,20.833333333333336,0.3079883158206939,0.0477189645171165,0,0,0,0,0,1,3,10,6,1600,600,"273275,b400d0007131029e",5,3,3,17.647058823529413,1.1764705882352942
"273275,b44680001cef089b.jpg",11,0,NOT-CROWD,11,0.7587684392929077,0.5699774622917175,0.9172104597091676,0.944157063961029,0.0858324617147445,0.171828880906105,0.1822451502084732,0.4557505846023559,1.3814541538065843,0.3196360468864441,0.1011072397232055,0,0,0,2,4,5,0,0,0,3456,2304,"273275,b44680001cef089b",0,0,0,0.0,1.0
"273275,b4860000e9ab9b23.jpg",24,1,CROWD,20,0.7168556451797485,0.4305171966552734,0.9062005877494812,0.7779701948165894,0.0388985089957714,0.109576940536499,0.1360720098018646,0.2589185833930969,31.952965235173824,0.37674680352211,0.0907997339963913,0,1,1,4,6,6,1,1,0,960,652,"273275,b4860000e9ab9b23",5,-4,4,16.666666666666664,0.8333333333333334
"273275,b572d0001087aac3.jpg",8,0,NOT-CROWD,9,0.7982256412506104,0.330852061510086,0.939643144607544,1.2087008953094482,0.134300097823143,0.3823155164718628,0.1774343103170395,0.6127440333366394,21.06741573033708,0.3669179677963257,0.0983882248401641,0,0,0,3,4,1,1,0,0,800,534,"273275,b572d0001087aac3",2,1,1,12.5,1.125
"273275,b63d100000145d4c.jpg",14,0,NOT-CROWD,14,0.8575153350830078,0.6273055076599121,0.8960375189781189,0.246610015630722,0.0176150016486644,0.0241895671933889,0.0561161711812019,0.3127960860729217,40.978808102095776,0.1766718178987503,0.033517550677061,0,0,0,0,0,0,3,10,1,780,438,"273275,b63d100000145d4c",0,0,0,0.0,1.0
"273275,b6444000d046d60e.jpg",6,0,NOT-CROWD,5,0.7760583162307739,0.5794575214385986,0.8808474540710449,1.7169678211212158,0.3433935642242431,0.7076873183250427,0.4218129217624664,0.608709454536438,0.7302732741013549,0.3912059366703033,0.1459556668996811,1,0,0,2,1,1,0,0,0,2332,2936,"273275,b6444000d046d60e",0,-1,1,16.666666666666664,0.8333333333333334
"273275,b6c0a00060817afe.jpg",7,0,NOT-CROWD,7,0.8658623099327087,0.6124839782714844,0.9348668456077576,1.098639726638794,0.1569485366344452,0.2769697308540344,0.1851408630609512,0.8354994654655457,0.5731961680362233,0.3801286518573761,0.1037032380700111,0,0,0,2,3,2,0,0,0,4288,2848,"273275,b6c0a00060817afe",0,0,0,0.0,1.0
"273275,b6f40002c7e59ac.jpg",19,0,NOT-CROWD,24,0.5794307589530945,0.2741808891296386,0.8518208861351013,0.0333420932292938,0.0013892538845539,0.0039631244726479,0.0194804947823286,0.06392802298069,78.09246147438567,0.2924956679344177,0.0265349373221397,0,0,0,7,11,6,0,0,0,686,448,"273275,b6f40002c7e59ac",5,5,5,26.31578947368421,1.263157894736842
"273275,b7230008ce4d827.jpg",27,1,CROWD,28,0.6901869773864746,0.2537606656551361,0.9154433012008668,0.8292996287345886,0.0296178441494703,0.3556751012802124,0.0649930015206337,0.1593253910541534,39.23217037971136,0.3689406514167785,0.0309622567147016,0,0,0,4,9,13,2,0,0,975,732,"273275,b7230008ce4d827",1,1,1,3.7037037037037033,1.037037037037037
"273275,b761c00026699423.jpg",8,0,NOT-CROWD,8,0.8297806978225708,0.6599729657173157,0.9283974766731262,1.562039852142334,0.1952549815177917,0.4066567122936249,0.2754136919975281,0.6778380870819092,19.00688999762414,0.3370959162712097,0.1414964944124221,0,1,0,3,2,2,0,0,0,610,690,"273275,b761c00026699423",4,0,0,0.0,1.0
"273275,b76390003a6a8fb5.jpg",160,1,CROWD,174,0.4761154353618622,0.2501090168952942,0.7970022559165955,1.0256301164627075,0.0058944257907569,0.0130451619625091,0.0425504855811595,0.1371626406908035,435.0,0.3669955432415008,0.0293915346264839,0,0,0,2,5,1,50,55,61,800,500,"273275,b76390003a6a8fb5",16,14,14,8.75,1.0875
"273275,b922100060dd45b7.jpg",8,0,NOT-CROWD,15,0.599950909614563,0.2844375967979431,0.9207799434661864,1.6957502365112305,0.1130500137805938,0.2347534596920013,0.2224000394344329,0.5047547221183777,52.02913631633715,0.4075177907943725,0.1055891215801239,0,0,1,0,2,2,6,3,1,620,465,"273275,b922100060dd45b7",6,7,7,87.5,1.875
"273275,b9240004476889b.jpg",22,1,CROWD,29,0.6179531216621399,0.2737267017364502,0.8857803344726562,0.1634137779474258,0.0056349579244852,0.0673285350203514,0.0331684686243534,0.1240283548831939,30.208333333333336,0.3604033887386322,0.0309571772813797,0,0,0,0,1,0,10,10,8,1200,800,"273275,b9240004476889b",7,7,7,31.818181818181817,1.318181818181818
"273275,b929b0006234664e.jpg",22,1,CROWD,22,0.6211410164833069,0.2539747357368469,0.909203290939331,2.289551258087158,0.1040705144405365,0.1678877174854278,0.1674645692110061,0.636178731918335,5.282112845138055,0.3182339370250702,0.0602260679006576,0,0,0,3,7,6,2,2,2,2500,1666,"273275,b929b0006234664e",2,0,0,0.0,1.0
"273275,b9ba70007b5ab000.jpg",10,0,NOT-CROWD,11,0.7536138296127319,0.3166704773902893,0.9354694485664368,1.4484375715255735,0.1316761374473571,0.1999635994434356,0.1987078040838241,0.6582974195480347,0.6907270769032922,0.3296457529067993,0.0881199538707733,0,0,0,1,2,2,3,1,2,4608,3456,"273275,b9ba70007b5ab000",0,1,1,10.0,1.1
"273275,ba04d000c7f2d034.jpg",53,1,CROWD,53,0.7540085315704346,0.2921949326992035,0.928625226020813,0.8138282299041748,0.0153552498668432,0.0463726706802845,0.0565406344830989,0.2653718590736389,71.02272727272727,0.2760582864284515,0.0353928431868553,0,0,0,13,24,14,1,1,0,1060,704,"273275,ba04d000c7f2d034",1,0,0,0.0,1.0
"273275,ba4d0000fad3fc9d.jpg",14,0,NOT-CROWD,14,0.8316308259963989,0.2827201783657074,0.9395942091941832,0.6576436161994934,0.0469745434820652,0.0676621422171592,0.1060441732406616,0.4390698969364166,17.801920572916668,0.1915020942687988,0.0548055991530418,0,0,0,3,5,2,0,4,0,1024,768,"273275,ba4d0000fad3fc9d",0,0,0,0.0,1.0
"273275,ba59800047d8f863.jpg",11,0,NOT-CROWD,10,0.5646119713783264,0.2951876521110534,0.8305050730705261,1.6347941160202026,0.1634794175624847,0.2548950612545013,0.2226271331310272,0.7373812794685364,4.069010416666667,0.3811089098453522,0.0990158766508102,0,0,0,3,2,3,1,0,1,1920,1280,"273275,ba59800047d8f863",4,-1,1,9.090909090909092,0.9090909090909092
"273275,ba6800021429833.jpg",30,1,CROWD,29,0.7191847562789917,0.2818561196327209,0.894137442111969,0.3037075698375702,0.0104726748540997,0.0158699061721563,0.0498190633952617,0.2088167369365692,43.47826086956521,0.3513927757740021,0.0253623444586992,0,0,0,0,0,0,12,6,11,1000,667,"273275,ba6800021429833",6,-1,1,3.333333333333333,0.9666666666666668
"273275,ba9350002bc0c146.jpg",17,0,NOT-CROWD,17,0.888992428779602,0.8145981431007385,0.9364567399024964,1.5528703927993774,0.0913453176617622,0.1711785644292831,0.1520193964242935,0.588365912437439,1.967665469091448,0.3383515477180481,0.095954418182373,0,0,0,6,7,4,0,0,0,3920,2204,"273275,ba9350002bc0c146",0,0,0,0.0,1.0
"273275,bb4a700076a2ea23.jpg",11,0,NOT-CROWD,13,0.6858989000320435,0.3431829810142517,0.8671083450317383,0.772324800491333,0.059409599751234,0.2646777033805847,0.1226209476590156,0.3212479054927826,18.587573206442165,0.3282024562358856,0.0535554699599742,0,0,0,1,2,0,6,1,3,1024,683,"273275,bb4a700076a2ea23",4,2,2,18.181818181818183,1.181818181818182
"273275,bbc450005baa77f1.jpg",15,0,NOT-CROWD,15,0.8404569029808044,0.7581446170806885,0.9351915121078492,1.2878711223602295,0.0858580768108367,0.1294931471347808,0.1363850086927414,0.6261207461357117,30.435841246652057,0.2956308722496032,0.0970439463853836,0,0,0,3,8,3,1,0,0,888,555,"273275,bbc450005baa77f1",0,0,0,0.0,1.0
"273275,bbf0c000baaea095.jpg",40,1,CROWD,45,0.7043768167495728,0.302192747592926,0.9183897972106934,1.7682572603225708,0.0392946042120456,0.0717232525348663,0.0903801918029785,0.4243364930152893,136.77811550151975,0.3021314442157745,0.0539881400763988,0,0,0,11,17,7,3,4,3,700,470,"273275,bbf0c000baaea095",7,5,5,12.5,1.125
"273275,bc1720009f98c98e.jpg",6,0,NOT-CROWD,9,0.8723097443580627,0.7097116112709045,0.9359830617904664,1.1442173719406128,0.1271352618932724,0.2047773152589798,0.1821086108684539,0.6817853450775146,15.09661835748792,0.3416435420513153,0.1047758087515831,0,0,0,3,3,3,0,0,0,960,621,"273275,bc1720009f98c98e",2,3,3,50.0,1.5
"273275,bc5f9000857357d2.jpg",12,0,NOT-CROWD,12,0.8719293475151062,0.7651450634002686,0.936814785003662,0.8535442352294922,0.0711286887526512,0.0894543007016182,0.1210050955414772,0.5843164324760437,47.55224803252573,0.2100304663181305,0.0868713781237602,0,0,0,2,8,0,0,1,1,614,411,"273275,bc5f9000857357d2",0,0,0,0.0,1.0
"273275,bc800000d75d6681.jpg",24,1,CROWD,23,0.6926493644714355,0.2547276318073272,0.9001379609107971,0.4418126046657562,0.0192092433571815,0.0348348654806613,0.0647637248039245,0.2939110398292541,30.423280423280424,0.3593116402626037,0.0536415316164493,0,0,0,0,0,1,9,7,6,1200,630,"273275,bc800000d75d6681",2,-1,1,4.166666666666666,0.9583333333333334
"273275,bca00000b7788ae4.jpg",11,0,NOT-CROWD,11,0.8539464473724365,0.7775837182998657,0.92221337556839,1.7395179271697998,0.1581379920244217,0.2284989356994629,0.2255259156227111,0.7078714370727539,17.903645833333336,0.308688759803772,0.0978136956691742,0,0,0,4,4,3,0,0,0,960,640,"273275,bca00000b7788ae4",15,0,0,0.0,1.0
"273275,bd15000a84d85b4.jpg",10,0,NOT-CROWD,11,0.7300994992256165,0.3118670284748077,0.9183003902435304,0.2083356380462646,0.0189396031200885,0.045289259403944,0.0576645694673061,0.2687931060791015,14.55026455026455,0.2467451244592666,0.0649419426918029,0,2,7,1,0,1,0,0,0,1200,630,"273275,bd15000a84d85b4",3,1,1,10.0,1.1
"273275,bd5a500004afae80.jpg",13,0,NOT-CROWD,19,0.6375859379768372,0.3174882531166076,0.9296698570251464,1.947635173797608,0.1025071144104003,0.2362911850214004,0.1388018578290939,0.6185806393623352,12.22380631314561,0.434561163187027,0.0973386391997337,6,2,1,5,2,2,0,1,0,1496,1039,"273275,bd5a500004afae80",4,6,6,46.15384615384615,1.4615384615384617
"273275,bdc2b000321149cd.jpg",10,0,NOT-CROWD,10,0.8468937873840332,0.7987104058265686,0.8913806676864624,0.3074833452701568,0.0307483337819576,0.0382092557847499,0.0901839435100555,0.3394760489463806,3.445519446511756,0.2560353875160217,0.0558902136981487,0,0,0,2,3,0,0,1,4,2088,1390,"273275,bdc2b000321149cd",0,0,0,0.0,1.0
"273275,bddc5000be166714.jpg",15,0,NOT-CROWD,14,0.6729332208633423,0.3653885424137115,0.9091523885726928,1.169397473335266,0.0835283920168876,0.1633276492357254,0.1511938124895095,0.5406938195228577,1.7582143775720165,0.2857916057109833,0.0794533640146255,0,0,0,0,5,7,2,0,0,3456,2304,"273275,bddc5000be166714",1,-1,1,6.666666666666667,0.9333333333333332
"273275,be6690001e303ff4.jpg",7,0,NOT-CROWD,3,0.4059776365756988,0.2595394551753998,0.6242948174476624,0.0018344924319535,0.0006114974967204,0.0007140371599234,0.0134805478155612,0.0452586896717548,0.187116784824679,0.0618263185024261,0.0329236984252929,0,0,0,3,0,0,0,0,0,4912,3264,"273275,be6690001e303ff4",2,-4,4,57.14285714285714,0.4285714285714285
"273275,be690003b5815cc.jpg",20,1,CROWD,18,0.6886025667190552,0.2801089584827423,0.8811538219451904,0.8269091844558716,0.0459394007921218,0.1390066146850586,0.0842403173446655,0.4465750455856323,56.8397120121258,0.386810839176178,0.065440684556961,0,4,2,5,2,5,0,0,0,780,406,"273275,be690003b5815cc",3,-2,2,10.0,0.9
"273275,bed7f000b146f5ed.jpg",9,0,NOT-CROWD,8,0.7730498313903809,0.6807858347892761,0.8835518956184387,2.5871810913085938,0.3233976364135742,0.564619779586792,0.3971556723117828,0.826192319393158,29.34272300469484,0.3331986963748932,0.1141107082366943,0,0,0,3,2,2,0,0,1,640,426,"273275,bed7f000b146f5ed",1,-1,1,11.11111111111111,0.8888888888888888
"273275,bf7da0003024bbf8.jpg",38,1,CROWD,34,0.6347595453262329,0.273703396320343,0.9439846277236938,0.7110127210617065,0.0209121387451887,0.1463095992803573,0.0539006255567073,0.2840399146080017,29.6373779637378,0.282970517873764,0.0400731526315212,0,0,0,11,17,6,0,0,0,1600,717,"273275,bf7da0003024bbf8",8,-4,4,10.526315789473683,0.8947368421052632
"273275,bf8f10006cbe6861.jpg",15,0,NOT-CROWD,17,0.7502912878990173,0.3556227684020996,0.918538510799408,1.4796407222747805,0.0870376899838447,0.1497411578893661,0.1521643251180648,0.5642795562744141,15.570046893317704,0.3268293440341949,0.0872066915035247,0,0,0,2,5,3,3,3,1,1280,853,"273275,bf8f10006cbe6861",2,2,2,13.333333333333334,1.1333333333333333
"273275,c00300087feb370.jpg",25,1,CROWD,23,0.632436990737915,0.3122340142726898,0.9213907122612,0.0881189480423927,0.003831258509308,0.0227286517620086,0.035222340375185,0.0695636868476867,1.886364113546653,0.1841931492090225,0.0257315747439861,0,0,0,2,11,8,0,2,0,3024,4032,"273275,c00300087feb370",13,-2,2,8.0,0.92
"273275,c0117000219ee3eb.jpg",17,0,NOT-CROWD,18,0.8315901160240173,0.324489951133728,0.9265872836112976,1.1175225973129272,0.0620845891535282,0.1183268949389457,0.1476262509822845,0.4218005239963531,65.71261682242991,0.300050675868988,0.084067665040493,0,0,0,2,4,1,3,4,4,640,428,"273275,c0117000219ee3eb",1,1,1,5.88235294117647,1.0588235294117647
"273275,c01310005a429ce1.jpg",7,0,NOT-CROWD,6,0.8720336556434631,0.7138749957084656,0.9322759509086608,1.1960700750350952,0.1993450075387954,0.2777571380138397,0.2526147067546844,0.7859866619110107,2.780372792384003,0.3718740344047546,0.1363511681556701,0,0,0,2,3,1,0,0,0,1888,1143,"273275,c01310005a429ce1",0,-1,1,14.285714285714285,0.8571428571428571
"273275,c02bb000f48f8a62.jpg",7,0,NOT-CROWD,6,0.7340801358222961,0.5837166905403137,0.8493168950080872,1.9584342241287231,0.3264057040214538,0.5845035314559937,0.3830504417419433,0.8523476719856262,8.229459269662922,0.3021298050880432,0.1279583275318145,0,0,0,2,2,2,0,0,0,1024,712,"273275,c02bb000f48f8a62",1,-1,1,14.285714285714285,0.8571428571428571
"273275,c08cc000b6ef1dc1.jpg",10,0,NOT-CROWD,14,0.6632767915725708,0.3991708159446716,0.9278812408447266,1.1493005752563477,0.0820928961038589,0.2092970907688141,0.150603637099266,0.5073959827423096,10.393466963622863,0.4159654974937439,0.1030665710568428,0,0,0,1,4,5,2,1,1,1500,898,"273275,c08cc000b6ef1dc1",3,4,4,40.0,1.4
"273275,c0ae0000aec25c12.jpg",36,1,CROWD,42,0.5436213612556458,0.2506728768348694,0.9379035234451294,0.2024279683828354,0.0048197135329246,0.1498599052429199,0.0232094265520572,0.0782983899116516,20.25462962962963,0.3116362988948822,0.0200595706701278,0,0,0,11,13,17,0,1,0,1920,1080,"273275,c0ae0000aec25c12",12,6,6,16.666666666666664,1.1666666666666667
"273275,c2ef600099335a0e.jpg",13,0,NOT-CROWD,17,0.5803563594818115,0.2635138034820556,0.9092011451721193,1.911110043525696,0.1124182343482971,0.2901878952980041,0.1609512418508529,0.6380806565284729,38.42676311030741,0.3944818675518036,0.0815231129527092,0,0,0,5,6,6,0,0,0,800,553,"273275,c2ef600099335a0e",4,4,4,30.76923076923077,1.3076923076923077
"273275,c32c90009a2e1e30.jpg",14,0,NOT-CROWD,12,0.8907390236854553,0.809604287147522,0.9255027770996094,0.7907273173332214,0.0658939406275749,0.1134624108672142,0.1285863667726516,0.5526216626167297,7.8125,0.2936233282089233,0.0974797680974006,0,0,0,3,5,3,0,1,0,1920,800,"273275,c32c90009a2e1e30",3,-2,2,14.285714285714285,0.8571428571428571
"273275,c4da40001b61003f.jpg",8,0,NOT-CROWD,8,0.7848514318466187,0.5236537456512451,0.9018077254295348,1.166796326637268,0.1458495408296585,0.2004216611385345,0.1951811909675598,0.748426079750061,13.80755376747734,0.2222287803888321,0.1115902662277221,0,0,0,2,4,0,0,1,1,933,621,"273275,c4da40001b61003f",0,0,0,0.0,1.0
